dateSold,price,bedrooms,bathrooms,livingArea,lotSize,yearBuilt,zipcode,latitude,longitude,state
15/03/2021,720000.0,5.0,4,3600.0,4791.0,1994.0,97080,45.48907089,-122.4255829,Oregon
15/03/2021,306000.0,3.0,1,1008.0,4791.0,1977.0,97080,45.48556137,-122.4187698,Oregon
15/03/2021,455000.0,4.0,3,1811.0,4791.0,1995.0,97030,45.50599289,-122.3913498,Oregon
15/03/2021,500000.0,3.0,3,2430.0,4791.0,2005.0,97080,45.47357941,-122.452713,Oregon
15/03/2021,395000.0,3.0,2,1378.0,4791.0,1980.0,97080,45.49224854,-122.449173,Oregon
15/03/2021,605000.0,4.0,3,3103.0,4791.0,1979.0,97080,45.47661972,-122.4542999,Oregon
17/03/2021,198268.0,3.0,3,2339.0,4791.0,1986.0,97080,45.48651886,-122.4469986,Oregon
18/03/2021,415000.0,3.0,3,1576.0,4791.0,2004.0,97030,45.50203323,-122.3894196,Oregon
02/09/2020,552000.0,3.0,3,3255.0,4791.0,2007.0,97060,45.50999069,-122.3782806,Oregon
04/09/2020,405000.0,4.0,3,1820.0,4791.0,1981.0,97060,45.52247238,-122.3998337,Oregon
04/09/2020,400000.0,3.0,3,1426.0,4791.0,1996.0,97060,45.53422546,-122.4003372,Oregon
18/03/2021,575000.0,5.0,3,3263.0,4791.0,2008.0,97080,45.47964859,-122.445137,Oregon
18/03/2021,440000.0,3.0,3,2207.0,4791.0,1988.0,97080,45.47817612,-122.4497452,Oregon
09/09/2020,366000.0,3.0,2,1360.0,4791.0,1980.0,97060,45.52954865,-122.3834152,Oregon
04/09/2020,350000.0,3.0,2,1108.0,4791.0,1976.0,97060,45.53330231,-122.3880005,Oregon
18/03/2021,400000.0,2.0,1,850.0,4791.0,1969.0,97030,45.50727081,-122.4330368,Oregon
10/09/2020,349900.0,3.0,2,1294.0,4791.0,1976.0,97060,45.5296402,-122.391655,Oregon
18/03/2021,275000.0,4.0,3,2353.0,4791.0,1978.0,97030,45.49789047,-122.4702606,Oregon
15/09/2020,132725.0,4.0,2,1794.0,4791.0,1966.0,97060,45.53437805,-122.3327103,Oregon
15/09/2020,368000.0,4.0,4,2465.0,4791.0,2007.0,97060,45.53752899,-122.4002533,Oregon
21/03/2021,549900.0,4.0,3,2382.0,4791.0,1997.0,97080,45.47014618,-122.4350433,Oregon
15/09/2020,365000.0,3.0,3,1780.0,4791.0,2005.0,97060,45.5275116,-122.3981552,Oregon
16/09/2020,400000.0,3.0,2,1412.0,4791.0,1982.0,97060,45.52902985,-122.383194,Oregon
23/09/2020,389990.0,4.0,3,2135.0,4791.0,2005.0,97060,45.52734375,-122.3974991,Oregon
24/09/2020,400000.0,4.0,2,1838.0,4791.0,1993.0,97060,45.51099014,-122.3834763,Oregon
23/03/2021,274000.0,2.0,1,774.0,4791.0,1937.0,97030,45.50675583,-122.4321594,Oregon
27/09/2020,324900.0,3.0,2,1260.0,4791.0,1981.0,97060,45.52600861,-122.4086151,Oregon
23/03/2021,600000.0,4.0,3,2480.0,4791.0,2017.0,97080,45.47777557,-122.4269485,Oregon
23/03/2021,380000.0,3.0,2,1483.0,4791.0,1975.0,97080,45.48123169,-122.4251328,Oregon
23/03/2021,447500.0,6.0,2,2328.0,4791.0,1973.0,97080,45.48693466,-122.4527435,Oregon
29/09/2020,345000.0,3.0,3,1924.0,4791.0,1980.0,97060,45.52421951,-122.3857193,Oregon
23/03/2021,430000.0,3.0,3,1942.0,4791.0,1978.0,97030,45.50526047,-122.4520493,Oregon
29/09/2020,349000.0,3.0,2,1250.0,4791.0,1976.0,97060,45.51447296,-122.3784637,Oregon
29/09/2020,376000.0,3.0,2,1408.0,4791.0,1995.0,97060,45.53187561,-122.3955994,Oregon
23/03/2021,552400.0,3.0,4,3180.0,4791.0,2020.0,97080,45.4665947,-122.4582214,Oregon
23/03/2021,385500.0,3.0,1,1346.0,4791.0,1965.0,97030,45.50413513,-122.4663773,Oregon
29/09/2020,365000.0,3.0,2,1464.0,4791.0,1995.0,97060,45.53187943,-122.3954086,Oregon
29/09/2020,400000.0,3.0,2,1580.0,4791.0,1979.0,97060,45.52804184,-122.3852234,Oregon
24/03/2021,425000.0,3.0,3,1653.0,4791.0,1982.0,97080,45.47844315,-122.3958435,Oregon
29/09/2020,400000.0,3.0,3,2009.0,4791.0,1979.0,97060,45.52412415,-122.400322,Oregon
26/03/2021,430000.0,3.0,3,1835.0,4791.0,1978.0,97030,45.49863434,-122.3954163,Oregon
24/03/2021,397500.0,3.0,2,1392.0,4791.0,1966.0,97030,45.50320053,-122.4470978,Oregon
26/03/2021,562000.0,4.0,3,2449.0,4791.0,1986.0,97080,45.48603439,-122.424736,Oregon
29/09/2020,395500.0,3.0,3,2193.0,4791.0,2007.0,97060,45.5291748,-122.3947296,Oregon
26/03/2021,320000.0,3.0,1,960.0,4791.0,1958.0,97236,45.50105286,-122.4811554,Oregon
29/03/2021,523000.0,4.0,3,2389.0,4791.0,1997.0,97080,45.49515152,-122.3886032,Oregon
29/09/2020,380000.0,3.0,3,1605.0,4791.0,1997.0,97060,45.52309799,-122.3949814,Oregon
02/10/2020,449000.0,4.0,3,1824.0,4791.0,2006.0,97060,45.52197647,-122.4054031,Oregon
29/03/2021,399000.0,4.0,2,1900.0,4791.0,1955.0,97030,45.50473404,-122.4521103,Oregon
29/03/2021,480000.0,4.0,3,2199.0,4791.0,1978.0,97080,45.48360443,-122.449173,Oregon
29/03/2021,290000.0,1.0,1,965.0,4791.0,1948.0,97030,45.50411224,-122.4215393,Oregon
30/09/2020,400000.0,4.0,2,1940.0,4791.0,1992.0,97060,45.52781296,-122.3760986,Oregon
01/04/2021,431000.0,3.0,2,1519.0,4791.0,1979.0,97080,45.49196243,-122.4491959,Oregon
02/10/2020,475000.0,3.0,4,2018.0,4791.0,1984.0,97060,45.52214432,-122.4018326,Oregon
01/04/2021,699900.0,5.0,4,3040.0,4791.0,2018.0,97080,45.47726059,-122.4757004,Oregon
05/10/2020,390000.0,4.0,3,1947.0,4791.0,2007.0,97060,45.52939224,-122.3955154,Oregon
07/10/2020,485000.0,4.0,3,1919.0,4791.0,1993.0,97060,45.51173782,-122.3806,Oregon
05/10/2020,525000.0,5.0,4,3554.0,4791.0,1993.0,97060,45.52178955,-122.3920364,Oregon
01/04/2021,525000.0,3.0,2,1961.0,4791.0,1994.0,97230,45.5358696,-122.490097,Oregon
01/04/2021,395000.0,3.0,2,1291.0,4791.0,1967.0,97080,45.4894104,-122.4150238,Oregon
04/04/2021,420000.0,3.0,2,1420.0,4791.0,1995.0,97030,45.4902153,-122.4712677,Oregon
06/04/2021,298000.0,3.0,1,992.0,4791.0,1979.0,97233,45.50580597,-122.4667206,Oregon
08/10/2020,375000.0,3.0,2,1500.0,4791.0,2005.0,97060,45.52156448,-122.4046021,Oregon
04/04/2021,287500.0,3.0,3,1387.0,4791.0,2002.0,97030,45.50354004,-122.4241486,Oregon
06/04/2021,475000.0,4.0,3,2296.0,4791.0,1969.0,97030,45.51283264,-122.4072037,Oregon
06/04/2021,450000.0,3.0,2,1541.0,4791.0,2007.0,97080,45.47626877,-122.398056,Oregon
06/04/2021,401000.0,4.0,2,2051.0,4791.0,1980.0,97080,45.48745728,-122.3912735,Oregon
06/04/2021,365000.0,3.0,2,1404.0,4791.0,1973.0,97030,45.5117836,-122.4162827,Oregon
06/04/2021,582000.0,4.0,3,2448.0,4791.0,2018.0,97080,45.46683884,-122.4584045,Oregon
08/04/2021,391000.0,3.0,1,1008.0,4791.0,1973.0,97030,45.50610733,-122.4054642,Oregon
06/04/2021,331000.0,2.0,3,1332.0,4791.0,2005.0,97030,45.49811172,-122.459137,Oregon
08/10/2020,341500.0,4.0,2,1848.0,4791.0,1979.0,97060,45.53337479,-122.3984985,Oregon
09/04/2021,410000.0,4.0,3,2720.0,4791.0,1985.0,97030,45.51346588,-122.4247513,Oregon
08/10/2020,369950.0,4.0,2,1950.0,4791.0,1985.0,97060,45.52577209,-122.3971786,Oregon
08/10/2020,435000.0,4.0,3,1994.0,4791.0,2000.0,97060,45.51805115,-122.3809357,Oregon
09/04/2021,550000.0,4.0,3,2338.0,4791.0,2016.0,97080,45.46753311,-122.4610672,Oregon
09/04/2021,450000.0,4.0,3,2256.0,4791.0,1920.0,97030,45.49739075,-122.4410553,Oregon
15/10/2020,410000.0,4.0,3,2198.0,4791.0,2005.0,97060,45.52679443,-122.3967209,Oregon
09/04/2021,310000.0,3.0,3,1066.0,4791.0,1998.0,97233,45.52136612,-122.4877548,Oregon
09/04/2021,440000.0,3.0,2,1307.0,4791.0,1989.0,97080,45.48313904,-122.4591751,Oregon
16/10/2020,359950.0,4.0,4,1984.0,4791.0,1994.0,97060,45.52170181,-122.3970642,Oregon
16/10/2020,542000.0,4.0,4,2902.0,4791.0,1979.0,97060,45.52379227,-122.4014587,Oregon
09/04/2021,592500.0,5.0,3,2729.0,4791.0,1992.0,97030,45.51597977,-122.4297943,Oregon
09/04/2021,324000.0,3.0,3,2214.0,4791.0,2006.0,97030,45.4987793,-122.4585419,Oregon
12/04/2021,492000.0,4.0,3,2606.0,4791.0,1962.0,97030,45.50370026,-122.4720993,Oregon
12/04/2021,464000.0,4.0,3,2053.0,4791.0,2006.0,97080,45.46975708,-122.459343,Oregon
22/10/2020,380000.0,4.0,3,1967.0,4791.0,2005.0,97060,45.52679443,-122.3974991,Oregon
22/10/2020,511000.0,5.0,3,2549.0,4791.0,2017.0,97060,45.53157043,-122.3968201,Oregon
22/10/2020,380000.0,3.0,2,1383.0,4791.0,1980.0,97060,45.52985382,-122.3828812,Oregon
12/04/2021,465300.0,3.0,3,1864.0,4791.0,1975.0,97080,45.48314667,-122.4570313,Oregon
12/04/2021,375000.0,3.0,2,1386.0,4791.0,1959.0,97236,45.5024147,-122.4823532,Oregon
25/10/2020,485000.0,3.0,2,2078.0,4791.0,2003.0,97060,45.51885223,-122.3748016,Oregon
25/10/2020,393000.0,3.0,2,1325.0,4791.0,1980.0,97060,45.52475739,-122.4051514,Oregon
25/10/2020,805000.0,5.0,3,4451.0,4791.0,1928.0,97060,45.53012848,-122.3438416,Oregon
12/04/2021,380000.0,3.0,2,1578.0,4791.0,1975.0,97030,45.51219177,-122.4228439,Oregon
12/04/2021,375000.0,3.0,2,1074.0,4791.0,2003.0,97030,45.51356125,-122.4358597,Oregon
27/10/2020,412000.0,5.0,3,1916.0,4791.0,1995.0,97060,45.53266525,-122.4067078,Oregon
14/04/2021,357000.0,3.0,2,1743.0,4791.0,2003.0,97080,45.48087311,-122.4462891,Oregon
30/10/2020,380000.0,3.0,2,1392.0,4791.0,1977.0,97060,45.51468658,-122.3800812,Oregon
14/04/2021,525000.0,4.0,3,2721.0,4791.0,1969.0,97030,45.50315094,-122.4404907,Oregon
30/10/2020,365000.0,3.0,2,1381.0,4791.0,1979.0,97060,45.52656555,-122.3841858,Oregon
30/10/2020,405000.0,4.0,2,1950.0,4791.0,1988.0,97060,45.51639175,-122.3853912,Oregon
14/04/2021,425000.0,3.0,2,1456.0,4791.0,1982.0,97080,45.48257446,-122.4017487,Oregon
14/04/2021,435000.0,4.0,2,1700.0,4791.0,1967.0,97030,45.50181198,-122.4572067,Oregon
30/10/2020,470000.0,4.0,3,2299.0,4791.0,2007.0,97060,45.52890778,-122.3936691,Oregon
14/04/2021,480000.0,4.0,3,2228.0,4791.0,1971.0,97030,45.50315857,-122.451683,Oregon
02/11/2020,438500.0,4.0,2,2718.0,4791.0,1953.0,97060,45.53955841,-122.3990555,Oregon
14/04/2021,387000.0,3.0,1,1066.0,4791.0,1962.0,97030,45.50239944,-122.4698029,Oregon
15/04/2021,525000.0,4.0,3,2711.0,4791.0,2000.0,97080,45.47718811,-122.3962936,Oregon
04/11/2020,374070.0,4.0,2,1924.0,4791.0,1989.0,97060,45.51938629,-122.3955917,Oregon
05/11/2020,415000.0,3.0,3,2263.0,4791.0,1992.0,97060,45.52242661,-122.3922806,Oregon
05/11/2020,498000.0,3.0,3,2113.0,4791.0,1994.0,97060,45.53019333,-122.3899384,Oregon
09/11/2020,435000.0,5.0,3,2696.0,4791.0,1994.0,97060,45.5282135,-122.3904724,Oregon
09/11/2020,607852.0,2.0,2,1660.0,4791.0,2011.0,97060,45.53808594,-122.3979263,Oregon
05/11/2020,386420.0,3.0,2,1321.0,4791.0,1977.0,97060,45.51675415,-122.376442,Oregon
15/04/2021,467500.0,4.0,3,2148.0,4791.0,2001.0,97080,45.47756958,-122.4008102,Oregon
15/04/2021,385000.0,4.0,2,1326.0,4791.0,1947.0,97230,45.52256012,-122.4554367,Oregon
15/04/2021,492000.0,4.0,2,1428.0,4791.0,1969.0,97230,45.53059769,-122.4857407,Oregon
15/04/2021,314000.0,3.0,3,1324.0,4791.0,2001.0,97030,45.50357437,-122.4246216,Oregon
15/04/2021,431750.0,4.0,3,2280.0,4791.0,1965.0,97230,45.5245285,-122.4784393,Oregon
15/04/2021,480000.0,5.0,3,2404.0,4791.0,1970.0,97230,45.52935028,-122.4842758,Oregon
12/11/2020,417000.0,3.0,2,1875.0,4791.0,1994.0,97060,45.52671814,-122.3894653,Oregon
15/04/2021,299900.0,4.0,1,1714.0,4791.0,1938.0,97233,45.52024078,-122.4968643,Oregon
13/11/2020,365000.0,3.0,3,1780.0,4791.0,2005.0,97060,45.5272522,-122.3981094,Oregon
13/11/2020,338600.0,3.0,2,1392.0,4791.0,1980.0,97060,45.53346252,-122.3833389,Oregon
13/11/2020,404900.0,4.0,3,1934.0,4791.0,1979.0,97060,45.52114868,-122.3951645,Oregon
13/11/2020,425000.0,4.0,3,1898.0,4791.0,1979.0,97060,45.52564621,-122.4033813,Oregon
15/04/2021,385000.0,3.0,2,1370.0,4791.0,1951.0,97230,45.52477264,-122.4791565,Oregon
15/04/2021,419000.0,3.0,2,1676.0,4791.0,1972.0,97030,45.51258469,-122.4434052,Oregon
13/11/2020,513000.0,5.0,3,2756.0,4791.0,2007.0,97060,45.52957153,-122.3936615,Oregon
18/11/2020,375000.0,3.0,3,1780.0,4791.0,2006.0,97060,45.52839661,-122.3978271,Oregon
15/04/2021,420000.0,3.0,2,1658.0,4791.0,1995.0,97030,45.4902153,-122.4717331,Oregon
18/11/2020,281875.0,3.0,3,1440.0,4791.0,2007.0,97060,45.53770065,-122.3819046,Oregon
16/11/2020,320000.0,3.0,2,1630.0,4791.0,1994.0,97060,45.51973343,-122.379837,Oregon
18/04/2021,500000.0,3.0,2,2253.0,4791.0,2009.0,97080,45.4733429,-122.3903656,Oregon
18/04/2021,415000.0,4.0,2,2107.0,4791.0,1974.0,97230,45.53011703,-122.4622116,Oregon
19/11/2020,315000.0,3.0,3,1440.0,4791.0,2007.0,97060,45.53780365,-122.3820114,Oregon
19/11/2020,655000.0,4.0,3,2484.0,4791.0,1982.0,97060,45.52706528,-122.3310394,Oregon
19/11/2020,800000.0,4.0,3,3802.0,4791.0,1995.0,97060,45.53384018,-122.3761215,Oregon
20/04/2021,375000.0,4.0,2,1381.0,4791.0,1938.0,97230,45.52264404,-122.4858551,Oregon
20/04/2021,400000.0,3.0,3,2856.0,4791.0,1977.0,97080,45.47672272,-122.4488525,Oregon
19/11/2020,340000.0,3.0,3,1282.0,4791.0,2006.0,97060,45.54037094,-122.3977814,Oregon
20/04/2021,378000.0,4.0,2,2376.0,4791.0,1970.0,97080,45.49420166,-122.420105,Oregon
20/04/2021,420000.0,3.0,3,1828.0,4791.0,1978.0,97030,45.50780487,-122.4496384,Oregon
20/04/2021,438000.0,4.0,3,1836.0,4791.0,1974.0,97030,45.50297165,-122.3926849,Oregon
23/11/2020,380000.0,4.0,3,1567.0,4791.0,1997.0,97060,45.53450775,-122.4009628,Oregon
24/11/2020,400000.0,3.0,2,1476.0,4791.0,1992.0,97060,45.53318787,-122.4002762,Oregon
20/04/2021,477000.0,3.0,3,2058.0,4791.0,1987.0,97030,45.5160408,-122.4237213,Oregon
29/11/2020,419000.0,4.0,3,2486.0,4791.0,1979.0,97060,45.52763367,-122.3847809,Oregon
29/11/2020,430000.0,3.0,3,1962.0,4791.0,1997.0,97060,45.52294159,-122.395134,Oregon
20/04/2021,525000.0,3.0,3,2015.0,4791.0,2020.0,97080,45.46710968,-122.4647446,Oregon
29/11/2020,387900.0,4.0,3,1866.0,4791.0,1989.0,97060,45.52604675,-122.3899002,Oregon
29/11/2020,457000.0,4.0,2,2128.0,4791.0,2005.0,97060,45.53278351,-122.3929901,Oregon
02/12/2020,388000.0,3.0,3,1625.0,4791.0,1987.0,97060,45.52415085,-122.3875275,Oregon
22/04/2021,480000.0,4.0,3,1960.0,4791.0,1992.0,97080,45.4955101,-122.4478149,Oregon
22/04/2021,485000.0,4.0,3,2368.0,4791.0,1982.0,97080,45.48212051,-122.3964691,Oregon
22/04/2021,420000.0,4.0,3,1854.0,4791.0,1977.0,97080,45.48074341,-122.4259796,Oregon
22/04/2021,435000.0,4.0,3,1880.0,4791.0,1980.0,97030,45.50838089,-122.4538345,Oregon
22/04/2021,353000.0,3.0,1,884.0,4791.0,1951.0,97230,45.52585602,-122.4656982,Oregon
02/12/2020,368500.0,4.0,3,1947.0,4791.0,2007.0,97060,45.5291748,-122.3955154,Oregon
04/12/2020,424000.0,4.0,3,1862.0,4791.0,2002.0,97060,45.53069305,-122.3968735,Oregon
23/04/2021,314000.0,2.0,1,762.0,4791.0,1956.0,97080,45.49259949,-122.4020462,Oregon
23/04/2021,426000.0,3.0,2,1647.0,4791.0,1969.0,97080,45.48942184,-122.4214783,Oregon
23/04/2021,529000.0,3.0,1,1926.0,4791.0,1962.0,97080,45.47645187,-122.3975754,Oregon
07/12/2020,405000.0,3.0,3,1676.0,4791.0,2002.0,97060,45.53009415,-122.3969269,Oregon
23/04/2021,290000.0,2.0,1,862.0,4791.0,1984.0,97080,45.48644257,-122.404335,Oregon
23/04/2021,380000.0,3.0,3,1746.0,4791.0,1996.0,97030,45.5008049,-122.4285431,Oregon
08/12/2020,395625.0,2.0,3,1660.0,4791.0,2017.0,97060,45.54015732,-122.3868866,Oregon
23/04/2021,380000.0,3.0,2,1515.0,4791.0,1965.0,97030,45.51436615,-122.4321976,Oregon
23/04/2021,360000.0,4.0,2,1889.0,4791.0,2008.0,97236,45.49528122,-122.4758606,Oregon
08/12/2020,384900.0,4.0,3,1947.0,4791.0,2007.0,97060,45.52882385,-122.3958511,Oregon
08/12/2020,390000.0,3.0,1,896.0,4791.0,1917.0,97060,45.5328331,-122.3361588,Oregon
26/04/2021,540000.0,5.0,3,2641.0,4791.0,1979.0,97080,45.48219681,-122.4456329,Oregon
26/04/2021,462000.0,3.0,2,1926.0,4791.0,2016.0,97080,45.47468567,-122.4684601,Oregon
10/12/2020,370000.0,3.0,2,1242.0,4791.0,1982.0,97060,45.52357101,-122.3793488,Oregon
26/04/2021,425000.0,3.0,3,1497.0,4791.0,2019.0,97080,45.48438263,-122.4093781,Oregon
10/12/2020,401000.0,3.0,3,1580.0,4791.0,2017.0,97060,45.53888702,-122.3980331,Oregon
26/04/2021,510000.0,4.0,3,2415.0,4791.0,2003.0,97080,45.46487427,-122.4371796,Oregon
10/12/2020,372000.0,4.0,4,1984.0,4791.0,1994.0,97060,45.521492,-122.3970642,Oregon
26/04/2021,78500.0,4.0,2,1848.0,4791.0,1960.0,97230,45.53075409,-122.4675674,Oregon
28/04/2021,460000.0,4.0,3,2919.0,4791.0,2004.0,97030,45.49612045,-122.4658661,Oregon
28/04/2021,330000.0,3.0,2,1215.0,4791.0,1999.0,97030,45.49914932,-122.4230347,Oregon
28/04/2021,347000.0,3.0,1,854.0,4791.0,1943.0,97233,45.51581573,-122.4617157,Oregon
16/12/2020,380000.0,3.0,3,1824.0,4791.0,2007.0,97060,45.52977753,-122.3978271,Oregon
18/12/2020,417300.0,3.0,2,1841.0,4791.0,1992.0,97060,45.52101517,-122.391304,Oregon
28/04/2021,215000.0,2.0,1,780.0,4791.0,1930.0,97030,45.4994812,-122.437645,Oregon
21/12/2020,320000.0,3.0,3,1703.0,4791.0,2006.0,97060,45.53985214,-122.3860092,Oregon
22/12/2020,420000.0,3.0,3,1590.0,4791.0,1997.0,97060,45.52302933,-122.3956299,Oregon
22/12/2020,440000.0,4.0,2,1796.0,4791.0,1990.0,97060,45.52809906,-122.3750229,Oregon
28/04/2021,355000.0,3.0,1,912.0,4791.0,1962.0,97230,45.52551651,-122.4677353,Oregon
28/04/2021,505000.0,4.0,3,2672.0,4791.0,2001.0,97030,45.50040054,-122.4590988,Oregon
28/04/2021,370000.0,3.0,2,1186.0,4791.0,1982.0,97080,45.49604034,-122.4001923,Oregon
28/04/2021,416000.0,3.0,2,1358.0,4791.0,1996.0,97080,45.48141479,-122.400795,Oregon
29/12/2020,406000.0,3.0,3,1706.0,4791.0,1992.0,97060,45.52914429,-122.3847504,Oregon
29/12/2020,414900.0,3.0,3,1832.0,4791.0,2003.0,97060,45.52762604,-122.3871841,Oregon
28/04/2021,337250.0,4.0,2,1552.0,4791.0,1957.0,97233,45.50666809,-122.4715042,Oregon
28/04/2021,490000.0,3.0,3,1871.0,4791.0,2003.0,97080,45.47740555,-122.3963928,Oregon
28/04/2021,625000.0,4.0,3,2680.0,4791.0,1997.0,97080,45.47722626,-122.4712219,Oregon
30/12/2020,429950.0,3.0,3,1817.0,4791.0,1993.0,97060,45.53049469,-122.389534,Oregon
29/04/2021,338000.0,3.0,1,1172.0,4791.0,1971.0,97030,45.51012802,-122.4159088,Oregon
30/12/2020,421000.0,4.0,2,1858.0,4791.0,1974.0,97060,45.51424408,-122.3835373,Oregon
29/04/2021,435000.0,3.0,2,1419.0,4791.0,1983.0,97030,45.51473999,-122.4384232,Oregon
30/12/2020,376000.0,3.0,2,1371.0,4791.0,1992.0,97060,45.51628876,-122.3753586,Oregon
29/04/2021,450000.0,3.0,3,1936.0,4791.0,1980.0,97080,45.48786926,-122.3892975,Oregon
07/01/2021,464900.0,3.0,3,2430.0,4791.0,2003.0,97060,45.51845169,-122.3741226,Oregon
29/04/2021,575000.0,4.0,3,2388.0,4791.0,1995.0,97080,45.47877121,-122.4735031,Oregon
10/01/2021,295000.0,2.0,1,824.0,4791.0,1915.0,97060,45.50518417,-122.3628922,Oregon
13/01/2021,375000.0,3.0,2,1668.0,4791.0,1979.0,97060,45.53538513,-122.3919144,Oregon
13/01/2021,415000.0,3.0,3,1616.0,4791.0,1995.0,97060,45.52950287,-122.4080887,Oregon
29/04/2021,390000.0,3.0,2,1228.0,4791.0,1993.0,97080,45.49315643,-122.4147339,Oregon
19/01/2021,420000.0,3.0,3,1612.0,4791.0,1997.0,97060,45.52360535,-122.3967514,Oregon
13/01/2021,240950.0,3.0,2,1182.0,4791.0,1982.0,97060,45.52554321,-122.408989,Oregon
29/04/2021,482000.0,3.0,3,2808.0,4791.0,1978.0,97080,45.48545837,-122.4522934,Oregon
19/01/2021,429000.0,3.0,3,1760.0,4791.0,1992.0,97060,45.53259277,-122.3996429,Oregon
21/01/2021,380000.0,3.0,3,1780.0,4791.0,2006.0,97060,45.52908707,-122.3975296,Oregon
29/04/2021,318000.0,3.0,2,1416.0,4791.0,1975.0,97080,45.48558426,-122.4597931,Oregon
29/04/2021,475000.0,3.0,3,1827.0,4791.0,2002.0,97030,45.49614716,-122.4663086,Oregon
21/01/2021,365000.0,3.0,2,1120.0,4791.0,1976.0,97060,45.51404572,-122.3776703,Oregon
21/01/2021,405000.0,4.0,2,1992.0,4791.0,1978.0,97060,45.53275681,-122.3944092,Oregon
21/01/2021,488900.0,4.0,3,2150.0,4791.0,2020.0,97060,45.53385162,-122.4031372,Oregon
27/01/2021,465000.0,6.0,3,2198.0,4791.0,1997.0,97060,45.53504181,-122.3843231,Oregon
27/01/2021,455000.0,3.0,2,1621.0,4791.0,1993.0,97060,45.52979279,-122.3899231,Oregon
29/04/2021,300000.0,3.0,2,1191.0,4791.0,1971.0,97030,45.51012802,-122.4164734,Oregon
29/01/2021,500000.0,3.0,2,2107.0,4791.0,1995.0,97060,45.507061,-122.3793869,Oregon
29/01/2021,425000.0,3.0,2,1408.0,4791.0,1989.0,97060,45.52455521,-122.4038773,Oregon
01/02/2021,450400.0,3.0,1,1023.0,4791.0,1980.0,97060,45.52138901,-122.3999786,Oregon
01/02/2021,440000.0,3.0,2,1572.0,4791.0,1997.0,97060,45.52290726,-122.3927689,Oregon
29/04/2021,400000.0,3.0,2,1470.0,4791.0,1973.0,97080,45.48653412,-122.457489,Oregon
29/04/2021,585000.0,4.0,3,2384.0,4791.0,1998.0,97080,45.47659683,-122.4706268,Oregon
04/02/2021,400000.0,4.0,2,1944.0,4791.0,1976.0,97060,45.51216125,-122.3821564,Oregon
29/04/2021,465000.0,3.0,3,1814.0,4791.0,1987.0,97030,45.50987244,-122.4474869,Oregon
04/02/2021,385000.0,4.0,3,1872.0,4791.0,1980.0,97060,45.52336884,-122.3794785,Oregon
03/05/2021,599000.0,4.0,3,2531.0,4791.0,1995.0,97030,45.51567459,-122.4265976,Oregon
03/05/2021,285000.0,2.0,1,915.0,4791.0,2004.0,97230,45.52727127,-122.4919739,Oregon
03/05/2021,515000.0,3.0,3,1633.0,4791.0,1999.0,97080,45.46334457,-122.4365158,Oregon
03/05/2021,313000.0,3.0,3,1066.0,4791.0,1999.0,97233,45.52106476,-122.4883728,Oregon
03/05/2021,386000.0,3.0,2,1464.0,4791.0,1972.0,97080,45.49116516,-122.39328,Oregon
03/05/2021,413000.0,3.0,2,1748.0,4791.0,1971.0,97030,45.51422882,-122.4433746,Oregon
03/05/2021,463800.0,3.0,3,1697.0,4791.0,1981.0,97080,45.47823715,-122.4610748,Oregon
10/02/2021,400000.0,3.0,2,1226.0,4791.0,1983.0,97060,45.5263176,-122.4123306,Oregon
12/02/2021,339000.0,3.0,2,1180.0,4791.0,1984.0,97060,45.5259552,-122.4105759,Oregon
04/05/2021,315000.0,3.0,3,1480.0,4791.0,2008.0,97030,45.50352859,-122.4234161,Oregon
04/05/2021,410000.0,3.0,2,1484.0,4791.0,1967.0,97030,45.51305008,-122.432373,Oregon
12/02/2021,431000.0,3.0,3,1547.0,4791.0,1996.0,97060,45.53251648,-122.3956833,Oregon
04/05/2021,550000.0,3.0,3,2209.0,4791.0,2017.0,97080,45.47535324,-122.4683075,Oregon
12/02/2021,444900.0,4.0,3,2016.0,4791.0,1995.0,97060,45.5291748,-122.4076462,Oregon
18/02/2021,460000.0,3.0,2,1860.0,4791.0,1980.0,97060,45.52831268,-122.3849182,Oregon
04/05/2021,310000.0,3.0,3,1224.0,4791.0,2000.0,97233,45.51680756,-122.4646835,Oregon
04/05/2021,429500.0,3.0,2,1522.0,4791.0,2004.0,97080,45.48488998,-122.4046402,Oregon
18/02/2021,285000.0,3.0,2,1884.0,4791.0,1978.0,97060,45.53276062,-122.395813,Oregon
18/02/2021,388000.0,2.0,1,900.0,4791.0,1979.0,97060,45.51671219,-122.3832932,Oregon
18/02/2021,325000.0,3.0,3,1600.0,4791.0,2007.0,97060,45.5377388,-122.381958,Oregon
04/05/2021,290000.0,3.0,3,1236.0,4791.0,2004.0,97233,45.52090073,-122.4858856,Oregon
06/05/2021,505900.0,4.0,3,2305.0,4791.0,2006.0,97233,45.51137161,-122.4825287,Oregon
24/02/2021,635000.0,3.0,3,1734.0,4791.0,2006.0,97060,45.5353775,-122.3719025,Oregon
26/02/2021,495000.0,3.0,3,1824.0,4791.0,2011.0,97060,45.53664398,-122.3800735,Oregon
06/05/2021,420000.0,3.0,2,1780.0,4791.0,1996.0,97080,45.48060989,-122.3991776,Oregon
23/02/2021,582800.0,5.0,3,2772.0,4791.0,1980.0,97009,45.46193314,-122.2809753,Oregon
07/05/2021,575000.0,3.0,4,2640.0,4791.0,1995.0,97080,45.4746933,-122.4562378,Oregon
